,X,Filing Date,Trade Date,Ticker,Company Name,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
497,,2017-05-30 09:38:10,2017-05-25,A,Agilent Technologies Inc,Clark Paul N,Dir,S - Sale,$59.05,-3866,87520,-4%,"-$228,287",,,,,NMG+A
498,D,2017-05-25 15:10:26,2017-05-24,A,Agilent Technologies Inc,Cullen James,Dir,M - OptEx,$13.89,15482,80825,+24%,"+$215,045",,,,,NMG+A
499,D,2017-05-25 15:10:26,2017-05-24,A,Agilent Technologies Inc,Cullen James,Dir,S - Sale+OE,$59.04,-15482,80825,-16%,"-$914,057",,,,,NMG+A
500,D,2017-05-24 18:45:37,2017-05-23,A,Agilent Technologies Inc,McMullen Michael R.,"CEO, Pres",M - OptEx,$25.73,50000,228364,+28%,"+$1,286,500",,,,,NMG+A
501,D,2017-05-24 18:45:37,2017-05-23,A,Agilent Technologies Inc,McMullen Michael R.,"CEO, Pres",S - Sale+OE,$59.86,-50000,228364,-18%,"-$2,993,000",,,,,NMG+A
502,D,2017-05-16 16:18:27,2017-05-15,A,Agilent Technologies Inc,Herbold Robert J,Dir,M - OptEx,$26.16,8625,62955,+16%,"+$225,630",,,,,NMG+A
503,D,2017-05-08 14:43:04,2017-05-04,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,M - OptEx,$39.12,5000,40138,+14%,"+$195,600",-1.0,-1.0,,,NMG+A
504,D,2017-05-08 14:43:04,2017-05-04,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,S - Sale+OE,$56.50,-5000,40138,-11%,"-$282,500",-1.0,-1.0,,,NMG+A
505,D,2017-05-02 17:56:43,2017-05-01,A,Agilent Technologies Inc,McMullen Michael R.,"CEO, Pres",M - OptEx,$21.53,32511,227835,+17%,"+$699,962",0.0,1.0,,,NMG+A
506,D,2017-05-02 17:56:43,2017-05-01,A,Agilent Technologies Inc,McMullen Michael R.,"CEO, Pres",S - Sale+OE,$55.48,-32511,227835,-12%,"-$1,803,710",0.0,1.0,,,NMG+A
507,D,2017-04-25 14:06:12,2017-04-24,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,M - OptEx,$26.19,2000,40132,+5%,"+$52,380",1.0,2.0,,,NMG+A
508,D,2017-04-25 14:06:12,2017-04-24,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,S - Sale+OE,$54.50,-2000,40132,-5%,"-$109,000",1.0,2.0,,,NMG+A
509,D,2017-04-11 16:33:51,2017-04-10,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,M - OptEx,$26.19,2000,40132,+5%,"+$52,380",-1.0,0.0,7.0,,NMG+A
510,D,2017-04-11 16:33:51,2017-04-10,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,S - Sale+OE,$52.90,-2000,40132,-5%,"-$105,800",-1.0,0.0,7.0,,NMG+A
511,,2017-03-28 13:44:15,2017-03-27,A,Agilent Technologies Inc,Doak Mark,SVP,S - Sale,$53.14,-3607,47060,-7%,"-$191,693",0.0,0.0,3.0,,NMG+A
512,,2017-03-17 18:54:00,2017-03-16,A,Agilent Technologies Inc,Yamada Tadataka,Dir,A - Grant,$53.05,6186,43778,+16%,"+$328,158",0.0,0.0,1.0,,NMG+A
513,,2017-03-17 18:52:47,2017-03-16,A,Agilent Technologies Inc,Scangos George A,Dir,A - Grant,$53.05,3866,15253,+34%,"+$205,091",0.0,0.0,1.0,,NMG+A
514,,2017-03-17 18:50:39,2017-03-16,A,Agilent Technologies Inc,Rataj Sue H.,Dir,A - Grant,$53.05,3866,10860,+55%,"+$205,091",0.0,0.0,1.0,,NMG+A
515,,2017-03-17 18:49:12,2017-03-16,A,Agilent Technologies Inc,Podolsky Daniel K,Dir,A - Grant,$53.05,4929,14615,+51%,"+$261,497",0.0,0.0,1.0,,NMG+A
516,,2017-03-17 18:47:43,2017-03-16,A,Agilent Technologies Inc,Fields Heidi,Dir,A - Grant,$53.05,3866,61729,+7%,"+$205,091",0.0,0.0,1.0,,NMG+A
517,,2017-03-17 18:46:13,2017-03-16,A,Agilent Technologies Inc,Koh Boon Hwee,Dir,A - Grant,$53.05,3866,68818,+6%,"+$205,091",0.0,0.0,1.0,,NMG+A
518,,2017-03-17 18:46:13,2017-03-16,A,Agilent Technologies Inc,Koh Boon Hwee,Dir,F - Tax,$53.05,-1160,68818,-2%,"-$61,538",0.0,0.0,1.0,,NMG+A
519,,2017-03-17 18:43:59,2017-03-16,A,Agilent Technologies Inc,Herbold Robert J,Dir,A - Grant,$53.05,3866,54330,+8%,"+$205,091",0.0,0.0,1.0,,NMG+A
520,,2017-03-17 18:42:33,2017-03-16,A,Agilent Technologies Inc,Clark Paul N,Dir,A - Grant,$53.05,3866,91179,+4%,"+$205,091",0.0,0.0,1.0,,NMG+A
521,,2017-03-17 18:38:59,2017-03-16,A,Agilent Technologies Inc,Cullen James,Dir,A - Grant,$53.05,3866,80640,+5%,"+$205,091",0.0,0.0,1.0,,NMG+A
522,D,2017-03-13 17:11:42,2017-03-10,A,Agilent Technologies Inc,Gonsalves Rodney,"VP, Corporate Controller",M - OptEx,$26.19,8496,18125,+88%,"+$222,510",0.0,2.0,1.0,,NMG+A
523,D,2017-03-13 17:11:42,2017-03-10,A,Agilent Technologies Inc,Gonsalves Rodney,"VP, Corporate Controller",S - Sale+OE,$52.05,-8496,18125,-32%,"-$442,217",0.0,2.0,1.0,,NMG+A
524,D,2017-02-21 13:32:37,2017-02-16,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,M - OptEx,$26.19,3771,40132,+10%,"+$98,762",-1.0,0.0,2.0,,NMG+A
525,D,2017-02-21 13:32:37,2017-02-16,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,S - Sale+OE,$51.68,-3771,40132,-9%,"-$194,885",-1.0,0.0,2.0,,NMG+A
526,D,2017-02-16 16:33:40,2017-02-15,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",M - OptEx,$25.73,22258,168127,+15%,"+$572,698",2.0,1.0,5.0,,NMG+A
527,D,2017-02-16 16:33:40,2017-02-15,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",S - Sale+OE,$51.50,-22258,168127,-12%,"-$1,146,287",2.0,1.0,5.0,,NMG+A
528,D,2017-02-10 17:03:34,2017-02-09,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",M - OptEx,$25.73,22256,168127,+15%,"+$572,647",0.0,1.0,4.0,,NMG+A
529,D,2017-02-10 17:03:34,2017-02-09,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",S - Sale+OE,$50.50,-22256,168127,-12%,"-$1,123,928",0.0,1.0,4.0,,NMG+A
530,D,2017-02-02 15:17:43,2017-02-01,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",M - OptEx,$25.73,22256,168127,+15%,"+$572,647",-1.0,1.0,6.0,,NMG+A
531,D,2017-02-02 15:17:43,2017-02-01,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",S - Sale+OE,$49.50,-22256,168127,-12%,"-$1,101,672",-1.0,1.0,6.0,,NMG+A
532,,2017-01-20 15:07:41,2017-01-19,A,Agilent Technologies Inc,Tang Michael,"SVP, GC,, Sec.",F - Tax,$47.64,-94,25539,0%,"-$4,478",0.0,1.0,8.0,,NMG+A
533,D,2017-01-10 13:23:28,2017-01-09,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",M - OptEx,$25.73,22256,167867,+15%,"+$572,647",0.0,0.0,4.0,,NMG+A
534,D,2017-01-10 13:23:28,2017-01-09,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",S - Sale+OE,$48.50,-22256,167867,-12%,"-$1,079,416",0.0,0.0,4.0,,NMG+A
535,D,2016-12-12 15:03:59,2016-12-09,A,Agilent Technologies Inc,Doak Mark,SVP,M - OptEx,$26.19,3969,50657,+9%,"+$103,948",0.0,-1.0,7.0,,NMG+A
536,D,2016-12-12 15:03:59,2016-12-09,A,Agilent Technologies Inc,Doak Mark,SVP,S - Sale+OE,$46.00,-3969,50657,-7%,"-$182,574",0.0,-1.0,7.0,,NMG+A
537,,2016-12-09 16:18:29,2016-12-07,A,Agilent Technologies Inc,McMullen Michael R.,"CEO, Pres",F - Tax,$44.99,-2875,227835,-1%,"-$129,346",0.0,1.0,4.0,,NMG+A
538,,2016-12-09 16:15:47,2016-12-07,A,Agilent Technologies Inc,Doak Mark,SVP,F - Tax,$44.99,-752,50657,-1%,"-$33,832",0.0,1.0,4.0,,NMG+A
539,,2016-12-09 16:13:48,2016-12-07,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",F - Tax,$44.99,-1145,167867,-1%,"-$51,514",0.0,1.0,4.0,,NMG+A
540,,2016-12-09 16:11:30,2016-12-07,A,Agilent Technologies Inc,Grau Dominique,SVP,F - Tax,$44.99,-476,47261,-1%,"-$21,415",0.0,1.0,4.0,,NMG+A
541,,2016-11-30 19:30:01,2016-11-29,A,Agilent Technologies Inc,Tang Michael,"SVP, GC,, Sec.",F - Tax,$44.48,-98,25633,0%,"-$4,359",-2.0,2.0,4.0,,NMG+A
542,,2016-11-23 09:39:05,2016-11-21,A,Agilent Technologies Inc,Grau Dominique,SVP,F - Tax,$44.97,-833,47737,-2%,"-$37,460",0.0,-1.0,3.0,,NMG+A
543,,2016-11-18 17:12:49,2016-11-18,A,Agilent Technologies Inc,Clark Paul N,Dir,S - Sale,$45.31,-4704,87074,-5%,"-$213,138",0.0,0.0,1.0,,NMG+A
544,,2016-11-18 17:10:48,2016-11-16,A,Agilent Technologies Inc,Thaysen Jacob,SVP,A - Grant,$46.18,17958,25436,+240%,"+$829,300",0.0,0.0,1.0,,NMG+A
545,,2016-11-18 17:10:48,2016-11-16,A,Agilent Technologies Inc,Thaysen Jacob,SVP,F - Tax,$46.18,-1892,25436,-7%,"-$87,373",0.0,0.0,1.0,,NMG+A
546,,2016-11-18 17:07:24,2016-11-16,A,Agilent Technologies Inc,Tang Michael,"SVP, GC,, Sec.",A - Grant,$46.18,9735,25731,+61%,"+$449,562",0.0,0.0,1.0,,NMG+A
547,M,2016-11-18 17:07:24,2016-11-16,A,Agilent Technologies Inc,Tang Michael,"SVP, GC,, Sec.",F - Tax,$45.93,-858,25731,-3%,"-$39,408",0.0,0.0,1.0,,NMG+A
548,,2016-11-18 17:05:46,2016-11-16,A,Agilent Technologies Inc,McMullen Michael R.,"CEO, Pres",A - Grant,$46.18,102899,230710,+81%,"+$4,751,876",0.0,0.0,1.0,,NMG+A
549,,2016-11-18 17:05:46,2016-11-16,A,Agilent Technologies Inc,McMullen Michael R.,"CEO, Pres",F - Tax,$46.18,-17377,230710,-7%,"-$802,470",0.0,0.0,1.0,,NMG+A
550,,2016-11-18 16:55:15,2016-11-16,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,A - Grant,$46.18,19786,40126,+97%,"+$913,717",0.0,0.0,1.0,,NMG+A
551,,2016-11-18 16:55:15,2016-11-16,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,F - Tax,$46.18,-123,40126,0%,"-$5,680",0.0,0.0,1.0,,NMG+A
552,,2016-11-18 16:53:30,2016-11-16,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",A - Grant,$46.18,46301,169012,+38%,"+$2,138,180",0.0,0.0,1.0,,NMG+A
553,,2016-11-18 16:53:30,2016-11-16,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",F - Tax,$46.18,-7686,169012,-4%,"-$354,939",0.0,0.0,1.0,,NMG+A
554,,2016-11-18 16:51:49,2016-11-16,A,Agilent Technologies Inc,Grau Dominique,SVP,A - Grant,$46.18,14894,48570,+44%,"+$687,805",0.0,0.0,1.0,,NMG+A
555,,2016-11-18 16:51:49,2016-11-16,A,Agilent Technologies Inc,Grau Dominique,SVP,F - Tax,$46.18,-1806,48570,-4%,"-$83,401",0.0,0.0,1.0,,NMG+A
556,,2016-11-18 16:50:25,2016-11-16,A,Agilent Technologies Inc,Gonsalves Rodney,"VP, Corporate Controller",A - Grant,$46.18,6846,18118,+61%,"+$316,148",0.0,0.0,1.0,,NMG+A
557,,2016-11-18 16:50:25,2016-11-16,A,Agilent Technologies Inc,Gonsalves Rodney,"VP, Corporate Controller",F - Tax,$46.18,-109,18118,-1%,"-$5,034",0.0,0.0,1.0,,NMG+A
558,,2016-11-18 16:48:56,2016-11-16,A,Agilent Technologies Inc,Doak Mark,SVP,A - Grant,$46.18,26729,51409,+108%,"+$1,234,345",0.0,0.0,1.0,,NMG+A
559,,2016-11-18 16:48:56,2016-11-16,A,Agilent Technologies Inc,Doak Mark,SVP,F - Tax,$46.18,-2186,51409,-4%,"-$100,949",0.0,0.0,1.0,,NMG+A
560,,2016-11-18 16:46:52,2016-11-16,A,Agilent Technologies Inc,Ancher-Jensen Henrik,SVP,A - Grant,$46.18,18441,21797,+549%,"+$851,605",0.0,0.0,1.0,,NMG+A
561,,2016-11-18 16:46:52,2016-11-16,A,Agilent Technologies Inc,Ancher-Jensen Henrik,SVP,F - Tax,$46.18,-3671,21797,-14%,"-$169,527",0.0,0.0,1.0,,NMG+A
562,D,2016-10-03 17:05:41,2016-09-30,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,M - OptEx,$26.19,2000,20463,+11%,"+$52,380",-1.0,1.0,-8.0,13.0,NMG+A
563,D,2016-10-03 17:05:41,2016-09-30,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,S - Sale+OE,$47.30,-2000,20463,-9%,"-$94,600",-1.0,1.0,-8.0,13.0,NMG+A
564,D,2016-09-07 15:50:43,2016-09-06,A,Agilent Technologies Inc,Fields Heidi,Dir,M - OptEx,$24.22,8072,57582,+16%,"+$195,504",0.0,-4.0,1.0,10.0,NMG+A
565,D,2016-09-07 15:50:43,2016-09-06,A,Agilent Technologies Inc,Fields Heidi,Dir,S - Sale+OE,$46.99,-8072,57582,-12%,"-$379,303",0.0,-4.0,1.0,10.0,NMG+A
566,D,2016-09-01 14:55:46,2016-08-31,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,M - OptEx,$26.19,2000,20463,+11%,"+$52,380",0.0,0.0,0.0,11.0,NMG+A
567,D,2016-09-01 14:55:46,2016-08-31,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,S - Sale+OE,$47.00,-2000,20463,-9%,"-$94,000",0.0,0.0,0.0,11.0,NMG+A
568,D,2016-08-30 16:29:06,2016-08-29,A,Agilent Technologies Inc,Gonsalves Rodney,"VP, Corporate Controller",M - OptEx,$26.82,8141,11181,+268%,"+$218,354",0.0,0.0,0.0,11.0,NMG+A
569,D,2016-08-30 16:29:06,2016-08-29,A,Agilent Technologies Inc,Gonsalves Rodney,"VP, Corporate Controller",S - Sale+OE,$47.82,-8141,11181,-42%,"-$389,303",0.0,0.0,0.0,11.0,NMG+A
570,D,2016-08-26 17:17:17,2016-08-24,A,Agilent Technologies Inc,Koh Boon Hwee,Dir,M - OptEx,$24.22,8072,66045,+14%,"+$195,504",1.0,-1.0,-2.0,10.0,NMG+A
571,D,2016-08-26 17:17:17,2016-08-24,A,Agilent Technologies Inc,Koh Boon Hwee,Dir,S - Sale+OE,$47.66,-5298,66045,-7%,"-$252,503",1.0,-1.0,-2.0,10.0,NMG+A
572,,2016-08-24 17:55:05,2016-08-22,A,Agilent Technologies Inc,Cullen James,Dir,S - Sale,$47.52,-13574,76361,-15%,"-$645,036",1.0,1.0,0.0,11.0,NMG+A
573,A,2016-08-24 17:53:51,2016-05-23,A,Agilent Technologies Inc,Cullen James,Dir,S - Sale,$44.63,-16922,89748,-16%,"-$755,179",1.0,1.0,0.0,11.0,NMG+A
574,,2016-08-19 16:58:54,2016-08-18,A,Agilent Technologies Inc,Tang Michael,"SVP, GC,, Sec.",F - Tax,$46.72,-470,16854,-3%,"-$21,958",0.0,-1.0,-6.0,9.0,NMG+A
575,,2016-08-02 14:54:44,2016-08-01,A,Agilent Technologies Inc,Grau Dominique,SVP,F - Tax,$47.87,-456,34901,-1%,"-$21,829",-1.0,-1.0,-2.0,3.0,NMG+A
576,,2016-07-18 17:04:14,2016-07-15,A,Agilent Technologies Inc,Grau Dominique,SVP,F - Tax,$46.67,-589,35357,-2%,"-$27,489",0.0,0.0,4.0,5.0,NMG+A
577,D,2016-05-31 13:17:17,2016-05-27,A,Agilent Technologies Inc,Cullen James,Dir,M - OptEx,$25.22,16697,89630,+23%,"+$421,134",0.0,0.0,-6.0,-2.0,NMG+A
578,D,2016-05-31 13:17:17,2016-05-27,A,Agilent Technologies Inc,Cullen James,Dir,S - Sale+OE,$45.78,-16697,89630,-16%,"-$764,389",0.0,0.0,-6.0,-2.0,NMG+A
579,,2016-05-24 17:43:22,2016-05-23,A,Agilent Technologies Inc,Cullen James,Dir,S - Sale,$44.63,-16922,89630,-16%,"-$755,170",1.0,2.0,2.0,1.0,NMG+A
580,D,2016-05-20 13:04:47,2016-05-19,A,Agilent Technologies Inc,McMullen Michael R.,"CEO, Pres",M - OptEx,$19.88,124411,144588,+617%,"+$2,473,167",1.0,2.0,4.0,4.0,NMG+A
581,D,2016-05-20 13:04:47,2016-05-19,A,Agilent Technologies Inc,McMullen Michael R.,"CEO, Pres",S - Sale+OE,$44.46,-124411,144588,-46%,"-$5,531,313",1.0,2.0,4.0,4.0,NMG+A
582,D,2016-05-20 13:02:43,2016-05-19,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,M - OptEx,$27.19,5266,20463,+35%,"+$143,183",1.0,2.0,4.0,4.0,NMG+A
583,D,2016-05-20 13:02:43,2016-05-19,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,S - Sale+OE,$44.07,-5266,20463,-20%,"-$232,073",1.0,2.0,4.0,4.0,NMG+A
584,D,2016-05-20 13:01:09,2016-05-19,A,Agilent Technologies Inc,Doak Mark,SVP,M - OptEx,$26.98,18879,26858,+237%,"+$509,351",1.0,2.0,4.0,4.0,NMG+A
585,D,2016-05-20 13:01:09,2016-05-19,A,Agilent Technologies Inc,Doak Mark,SVP,S - Sale+OE,$44.14,-18879,26858,-41%,"-$833,319",1.0,2.0,4.0,4.0,NMG+A
586,D,2016-05-19 15:13:48,2016-05-18,A,Agilent Technologies Inc,Gonsalves Rodney,"VP, Corporate Controller",M - OptEx,$26.52,9542,11181,+582%,"+$253,022",1.0,2.0,2.0,3.0,NMG+A
587,D,2016-05-19 15:13:48,2016-05-18,A,Agilent Technologies Inc,Gonsalves Rodney,"VP, Corporate Controller",S - Sale+OE,$44.24,-9542,11181,-46%,"-$422,133",1.0,2.0,2.0,3.0,NMG+A
588,D,2016-05-12 17:25:08,2016-05-11,A,Agilent Technologies Inc,Grau Dominique,SVP,M - OptEx,$13.89,10322,35946,+40%,"+$143,373",0.0,4.0,6.0,7.0,NMG+A
589,D,2016-05-12 17:25:08,2016-05-11,A,Agilent Technologies Inc,Grau Dominique,SVP,S - Sale+OE,$43.00,-10322,35946,-22%,"-$443,846",0.0,4.0,6.0,7.0,NMG+A
590,D,2016-04-15 15:05:27,2016-04-14,A,Agilent Technologies Inc,Grau Dominique,SVP,M - OptEx,$13.89,10321,35946,+40%,"+$143,359",0.0,3.0,5.0,12.0,NMG+A
591,D,2016-04-15 15:05:27,2016-04-14,A,Agilent Technologies Inc,Grau Dominique,SVP,S - Sale+OE,$41.00,-10321,35946,-22%,"-$423,161",0.0,3.0,5.0,12.0,NMG+A
592,D,2016-04-04 12:27:46,2016-03-31,A,Agilent Technologies Inc,Grau Dominique,SVP,M - OptEx,$13.89,10321,35946,+40%,"+$143,359",-1.0,-2.0,3.0,15.0,NMG+A
593,D,2016-04-04 12:27:46,2016-03-31,A,Agilent Technologies Inc,Grau Dominique,SVP,S - Sale+OE,$40.00,-10321,35946,-22%,"-$412,840",-1.0,-2.0,3.0,15.0,NMG+A
594,,2016-04-04 12:26:38,2016-03-31,A,Agilent Technologies Inc,Fields Heidi,Dir,S - Sale,$39.91,-30000,57312,-34%,"-$1,197,300",-1.0,-2.0,3.0,15.0,NMG+A
595,D,2016-03-21 13:33:32,2016-03-17,A,Agilent Technologies Inc,Herbold Robert J,Dir,A - Grant,$39.29,4704,50464,+10%,"+$184,820",-1.0,-2.0,3.0,12.0,NMG+A
596,D,2016-03-21 13:33:32,2016-03-18,A,Agilent Technologies Inc,Herbold Robert J,Dir,M - OptEx,$24.22,8072,50464,+19%,"+$195,504",-1.0,-2.0,3.0,12.0,NMG+A
597,D,2016-03-21 13:33:32,2016-03-18,A,Agilent Technologies Inc,Herbold Robert J,Dir,S - Sale+OE,$40.30,-8072,50464,-14%,"-$325,302",-1.0,-2.0,3.0,12.0,NMG+A
598,,2016-03-18 18:56:53,2016-03-17,A,Agilent Technologies Inc,Podolsky Daniel K,Dir,A - Grant,$39.29,6011,9584,+168%,"+$236,166",-1.0,-2.0,3.0,14.0,NMG+A
599,,2016-03-18 18:55:42,2016-03-17,A,Agilent Technologies Inc,Rataj Sue H.,Dir,A - Grant,$39.29,4704,6994,+205%,"+$184,820",-1.0,-2.0,3.0,14.0,NMG+A
600,,2016-03-18 18:54:13,2016-03-17,A,Agilent Technologies Inc,Scangos George A,Dir,A - Grant,$39.29,4704,11378,+70%,"+$184,820",-1.0,-2.0,3.0,14.0,NMG+A
601,,2016-03-18 18:53:06,2016-03-17,A,Agilent Technologies Inc,Yamada Tadataka,Dir,A - Grant,$39.29,7056,37326,+23%,"+$277,243",-1.0,-2.0,3.0,14.0,NMG+A
602,,2016-03-18 18:51:57,2016-03-17,A,Agilent Technologies Inc,Koh Boon Hwee,Dir,A - Grant,$39.29,4704,63206,+8%,"+$184,820",-1.0,-2.0,3.0,14.0,NMG+A
603,,2016-03-18 18:51:57,2016-03-17,A,Agilent Technologies Inc,Koh Boon Hwee,Dir,F - Tax,$39.29,-1412,63206,-2%,"-$55,477",-1.0,-2.0,3.0,14.0,NMG+A
604,,2016-03-18 18:50:24,2016-03-17,A,Agilent Technologies Inc,Fields Heidi,Dir,A - Grant,$39.29,4704,87312,+6%,"+$184,820",-1.0,-2.0,3.0,14.0,NMG+A
605,,2016-03-18 18:48:48,2016-03-17,A,Agilent Technologies Inc,Cullen James,Dir,A - Grant,$39.29,4704,106347,+5%,"+$184,820",-1.0,-2.0,3.0,14.0,NMG+A
606,,2016-03-18 18:41:15,2016-03-17,A,Agilent Technologies Inc,Clark Paul N,Dir,A - Grant,$39.29,4704,91102,+5%,"+$184,820",-1.0,-2.0,3.0,14.0,NMG+A
607,,2016-01-20 17:14:21,2016-01-19,A,Agilent Technologies Inc,Tang Michael,"SVP, GC,, Sec.",A - Grant,$37.20,4866,17324,+39%,"+$181,015",0.0,1.0,0.0,27.0,NMG+A
608,,2015-11-23 16:30:46,2015-11-20,A,Agilent Technologies Inc,Grau Dominique,SVP,F - Tax,$39.28,-589,35946,-2%,"-$23,136",2.0,5.0,3.0,13.0,NMG+A
609,,2015-11-20 10:39:43,2015-11-18,A,Agilent Technologies Inc,Thaysen Jacob,SVP,A - Grant,$39.34,9370,9370,New,"+$368,616",2.0,9.0,6.0,16.0,NMG+A
610,,2015-11-20 10:38:32,2015-11-18,A,Agilent Technologies Inc,McMullen Michael R.,"CEO, Pres",A - Grant,$39.34,70278,144588,+95%,"+$2,764,737",2.0,9.0,6.0,16.0,NMG+A
611,,2015-11-20 10:36:55,2015-11-18,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,A - Grant,$39.34,16398,20463,+403%,"+$645,097",2.0,9.0,6.0,16.0,NMG+A
612,,2015-11-20 10:34:55,2015-11-18,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",A - Grant,$39.34,30453,128745,+31%,"+$1,198,021",2.0,9.0,6.0,16.0,NMG+A
613,,2015-11-20 10:33:37,2015-11-18,A,Agilent Technologies Inc,Grau Dominique,SVP,A - Grant,$39.34,11713,36535,+47%,"+$460,789",2.0,9.0,6.0,16.0,NMG+A
614,,2015-11-20 10:32:28,2015-11-18,A,Agilent Technologies Inc,Gonsalves Rodney,"VP, Corporate Controller",A - Grant,$39.34,4392,10749,+69%,"+$172,781",2.0,9.0,6.0,16.0,NMG+A
615,,2015-11-20 10:31:07,2015-11-18,A,Agilent Technologies Inc,Doak Mark,SVP,A - Grant,$39.34,18155,26848,+209%,"+$714,218",2.0,9.0,6.0,16.0,NMG+A
616,,2015-11-20 10:29:33,2015-11-18,A,Agilent Technologies Inc,Ancher-Jensen Henrik,SVP,A - Grant,$39.34,7027,7027,New,"+$276,442",2.0,9.0,6.0,16.0,NMG+A
617,D,2015-11-05 18:28:54,2015-11-04,A,Agilent Technologies Inc,Fields Heidi,Dir,M - OptEx,$24.15,8870,82450,+12%,"+$214,211",0.0,-2.0,7.0,9.0,NMG+A
618,D,2015-10-08 12:48:02,2015-10-06,A,Agilent Technologies Inc,Cullen James,Dir,M - OptEx,$24.15,8870,101216,+10%,"+$214,211",1.0,-1.0,8.0,12.0,NMG+A
619,,2015-09-16 14:46:43,2015-09-15,A,Agilent Technologies Inc,Rataj Sue H.,Dir,A - Grant,$36.15,2290,2290,New,"+$82,784",1.0,-3.0,-3.0,8.0,NMG+A
620,,2015-08-03 18:19:13,2015-07-31,A,Agilent Technologies Inc,Grau Dominique,SVP,F - Tax,$40.95,-456,24375,-2%,"-$18,673",-1.0,-2.0,-11.0,-8.0,NMG+A
621,,2015-07-22 11:29:05,2015-07-21,A,Agilent Technologies Inc,Podolsky Daniel K,Dir,A - Grant,$39.57,3552,3552,>999%,"+$140,563",2.0,2.0,-3.0,-5.0,NMG+A
622,,2015-07-20 17:54:02,2015-07-17,A,Agilent Technologies Inc,Grau Dominique,SVP,F - Tax,$39.95,-589,24831,-2%,"-$23,531",-1.0,-2.0,-3.0,-7.0,NMG+A
623,D,2015-06-30 13:09:13,2015-06-29,A,Agilent Technologies Inc,Koh Boon Hwee,Dir,M - OptEx,$24.15,8870,59811,+17%,"+$214,211",0.0,3.0,4.0,8.0,NMG+A
624,D,2015-06-30 13:09:13,2015-06-29,A,Agilent Technologies Inc,Koh Boon Hwee,Dir,S - Sale+OE,$39.61,-5000,59811,-8%,"-$198,051",0.0,3.0,4.0,8.0,NMG+A
625,D,2015-06-30 13:08:00,2015-06-26,A,Agilent Technologies Inc,Doak Mark,SVP,M - OptEx,$26.19,7938,8486,>999%,"+$207,896",0.0,3.0,4.0,8.0,NMG+A
626,D,2015-06-30 13:08:00,2015-06-26,A,Agilent Technologies Inc,Doak Mark,SVP,S - Sale+OE,$40.01,-7938,8486,-48%,"-$317,599",0.0,3.0,4.0,8.0,NMG+A
627,D,2015-06-29 10:09:07,2015-06-25,A,Agilent Technologies Inc,Herbold Robert J,Dir,M - OptEx,$24.15,8870,45760,+24%,"+$214,211",-3.0,-2.0,1.0,6.0,NMG+A
628,D,2015-06-29 10:09:07,2015-06-25,A,Agilent Technologies Inc,Herbold Robert J,Dir,S - Sale+OE,$40.00,-8870,45760,-16%,"-$354,800",-3.0,-2.0,1.0,6.0,NMG+A
629,D,2015-04-15 18:09:26,2015-04-14,A,Agilent Technologies Inc,McMullen Michael R.,"CEO, Pres",M - OptEx,$26.16,43130,73700,+141%,"+$1,128,281",-1.0,-1.0,-4.0,-17.0,NMG+A
630,D,2015-04-15 18:09:26,2015-04-14,A,Agilent Technologies Inc,McMullen Michael R.,"CEO, Pres",S - Sale+OE,$42.72,-43130,73700,-37%,"-$1,842,514",-1.0,-1.0,-4.0,-17.0,NMG+A
631,,2015-03-20 15:27:46,2015-03-19,A,Agilent Technologies Inc,Yamada Tadataka,Dir,A - Grant,$42.21,6467,30087,+27%,"+$272,959",0.0,-4.0,3.0,-13.0,NMG+A
