,ISIN CODE,NAME,TICKER SYMBOL,trade_count,n_distinct_traders,n_distinct_trade_types,ts_rows,reason_to_exclude
98,US00770C1018,ADVANCED EMISSIONS SLTN.,ADES,248,32,8,1509.0,None
79,US00534A1025,ADAGIO THERAPEUTICS,ADGI,10,6,2,688.0,None
280,US0326541051,ANALOG DEVICES,ADI,1744,50,7,250.0,None
89,US00688A1060,ADIAL PHARMACEUTICALS,ADIL,31,7,6,1509.0,None
92,US0008991046,ADMA BIOLOGICS,ADMA,122,15,5,1509.0,None
81,US00547W2089,ADAMIS PHARMACEUTICALS,ADMP,158,25,5,1509.0,None
80,US00548A1060,ADAMAS PHARMACEUTICALS DEAD - DELIST.26/11/21,ADMS,179,25,7,1509.0,None
105,US00788A1051,ADVENT TECHNOLOGIES HOLDINGS A,ADN,28,13,3,410.0,None
453,US0530151036,AUTOMATIC DATA PROC.,ADP,2005,82,8,746.0,None
84,US00650F1093,ADAPTIVE BIOTECHNOLOGIES,ADPT,578,28,8,1509.0,None
451,US0527691069,AUTODESK,ADSK,1756,54,8,297.0,None
95,US00739D1090,ADTHEORENT HOLDING COMPANY,ADTH,18,6,3,742.0,None
96,US00738A1060,ADTRAN,ADTN,730,39,10,80.0,None
86,US0067391062,ADDUS HOMECARE,ADUS,287,32,8,349.0,None
102,US00791N1028,ADVANTAGE SOLUTIONS A,ADV,38,16,5,1509.0,None
106,US00773U1088,ADVERUM BIOTCHS.,ADVM,207,33,9,1509.0,None
104,US0076243072,ADVAXIS,ADXS,511,23,7,1509.0,None
107,US00784D1037,ADYNXX,ADYX,118,27,8,1509.0,None
108,US00770F1049,AEGION A DEAD - DELIST.18/05/21,AEGN,477,38,8,1427.0,None
110,US00760J1088,AEHR TEST SYS.,AEHR,714,24,7,548.0,None
219,US02116A1043,ALSET EHOME INTERNATIONAL,AEI,5,1,3,998.0,None
99,US0079731008,ADVANCED ENERGY INDS.,AEIS,881,43,8,1038.0,None
122,US00808Y3071,AETHLON MED.,AEMD,128,10,5,1379.0,None
113,US00771V1089,AERIE PHARMACEUTICALS,AERI,232,26,9,1509.0,None
200,US0191701095,ALLIED ESPORTS ENTERTAINMENT,AESE,76,18,6,1509.0,None
87,US0067433062,ADDVANTAGE TECHNOLOGIES GROUP,AEY,260,26,8,1509.0,None
205,US0204091088,ALMOST FAMILY DEAD - DELIST.02/04/18,AFAM,301,22,8,791.0,None
128,US00832E1038,AFFINITY BANCSHARES,AFBI,20,9,2,128.0,None
126,US00109K1051,AFC GAMMA,AFCG,8,6,2,237.0,None
427,KYG062071157,ATLAS FINL HLDGS,AFHIQ,135,13,5,66.0,None
76,US0051111096,ACUTUS MEDICAL,AFIB,38,15,4,1509.0,None
129,US00827B1061,AFFIRM HOLDINGS A,AFRM,166,18,8,1509.0,None
277,US0323593097,AMTRUST FINL.SVS. DEAD - DELIST.30/11/18,AFSI,641,18,8,1265.0,None
131,VGG0120M1095,AGBA ACQUISITION,AGBA,2,2,1,1509.0,None
132,US00847G7051,AGENUS,AGEN,369,28,8,1509.0,None
144,US00856G1094,AGROFRESH SOLUTIONS,AGFS,215,27,4,1509.0,None
143,US00853E1073,AGRIFY,AGFY,7,2,4,1509.0,None
135,US00857F1003,AGILETHOUGHT A,AGIL,28,12,3,1509.0,None
137,US00847X1046,AGIOS PHARMACEUTICALS,AGIO,579,31,8,442.0,None
109,US00773J1034,AEGLEA BIOTHERAPEUTICS,AGLE,38,14,4,861.0,None
139,US00123Q1040,AGNC INVESTMENT REIT,AGNC,281,22,5,450.0,None
134,US00847L1008,AGILE THERAPEUTICS,AGRX,90,23,6,1249.0,None
314,US03820J1007,APPLIED GENETIC TECHS.,AGTC,99,20,9,34.0,None
136,US00847J1051,AGILYSYS,AGYS,626,58,8,286.0,None
82,US00653Q1022,ADAPTHEALTH,AHCO,102,23,9,1509.0,None
198,US01861G1004,ALLIANCE HOLDINGS GP DEAD - DELIST.01/06/18,AHGP,145,22,6,138.0,None
201,US0192222075,ALLIED HLTHCR.PRDS.,AHPI,79,6,6,1509.0,None
147,US0088751062,AIKIDO PHARMA,AIKI,80,24,8,1023.0,None
232,US02208R1068,ALTRA INDUSTRIAL MOTION,AIMC,810,28,9,286.0,None
149,US00900T1079,AIMMUNE THERAPEUTICS DEAD - DELIST.14/10/20,AIMT,184,22,8,258.0,None
379,US04302A1043,ARTERIS,AIP,21,12,3,354.0,None
153,US00938A1043,AIRGAIN,AIRG,112,19,7,1509.0,None
155,US0094961002,AIRSCULPT TECHNOLOGIES,AIRS,15,8,2,858.0,None
150,US0092071010,AIR T,AIRT,320,20,7,183.0,None
156,US00971T1016,AKAMAI TECHS.,AKAM,1327,44,7,959.0,None
160,US00972D1054,AKEBIA THERAPEUTICS,AKBA,204,28,8,1509.0,None
159,US00972L1070,AKCEA THERAPEUTICS DEAD - DELIST.13/10/20,AKCA,42,12,7,1509.0,None
162,US00973Y1082,AKERO THERAPEUTICS,AKRO,108,14,8,563.0,None
163,US0097281069,AKORN DEAD - DELIST.05/10/20,AKRXQ,382,31,10,318.0,None
165,US00973N1028,AKOUSTIS TECHNOLOGIES,AKTS,199,16,7,1397.0,None
158,US00972G1085,AKARI THERAPEUTICS ADR 1:100,AKTX,8,2,2,1509.0,None
168,CA01021F1099,AKUMIN (OTC),AKU,3,1,2,1509.0,None
164,US00973J1016,AKOUOS,AKUS,44,23,3,1509.0,None
166,US00974H1041,AKOYA BIOSCIENCES,AKYA,4,4,2,1509.0,None
172,VGG350061088,ALBERTON ACQUISITION,ALAC,1,1,1,670.0,None
173,US01345P1066,ALBIREO PHARMA,ALBO,313,41,8,1509.0,None
181,US0162301040,ALICO,ALCO,956,63,7,786.0,None
174,US0143391052,ALDER BIOPHARMACEUTICALS DEAD - DELIST.23/10/19,ALDR,224,23,7,1509.0,None
175,US01438T1060,ALDEYRA THERAPEUTICS,ALDX,64,16,6,1509.0,None
176,US0144421072,ALECTOR,ALEC,121,15,6,891.0,None
196,US01749D1054,ALLEGRO MICROSYSTEMS,ALGM,105,17,5,1509.0,None
182,US0162551016,ALIGN TECHNOLOGY,ALGN,1655,55,8,1509.0,None
184,US01626L1052,ALIGOS THERAPEUTICS,ALGS,14,10,2,1508.0,None
195,US01748X1028,ALLEGIANT TRAVEL,ALGT,578,25,8,1509.0,None
183,US01625V1044,ALIGNMENT HEALTHCARE,ALHC,60,22,3,1509.0,None
185,US0162592028,ALIMERA SCIENCES,ALIM,306,33,8,786.0,None
187,US0016271084,ALJ REGIONAL HOLDINGS,ALJJ,131,8,5,1509.0,None
189,IE00B56GVS15,ALKERMES,ALKS,1632,31,8,1509.0,None
188,US01644J1088,ALKAMI TECHNOLOGY,ALKT,64,16,6,1509.0,None
190,US01671P1003,ALLAKOS,ALLK,107,17,8,1462.0,None
202,US0197701065,ALLOGENE THERAPEUTICS,ALLO,109,12,7,1032.0,None
203,IL0010996549,ALLOT (NAS),ALLT,1,1,1,1509.0,None
197,US0181191075,ALLENA PHARMACEUTICALS,ALNA,24,10,4,1509.0,None
206,US02043Q1076,ALNYLAM PHARMACEUTICALS,ALNY,506,31,8,1496.0,None
281,US0326572072,ANALOGIC DEAD - DELIST.25/06/18,ALOG,1018,42,8,1006.0,None
404,US04638F1084,ASTRONOVA,ALOT,772,29,8,161.0,None
218,US02083G1004,ALPINE IMMUNE SCIENCES,ALPN,85,25,9,1509.0,None
177,US33832D2053,ALERISLIFE,ALR,201,31,4,1509.0,None
169,US0116421050,ALARMCOM HOLDINGS,ALRM,379,25,7,1509.0,None
148,US00887A1051,AILERON THERAPEUTICS,ALRN,67,23,3,1509.0,None
170,US01167P1012,ALASKA COMMS.SYS.GP. DEAD - DELIST.23/07/21,ALSK,905,52,8,734.0,None
228,US02155H2004,ALTIMMUNE,ALT,225,37,7,657.0,None
223,US0213471099,ALTABANCORP DEAD - DELIST.01/10/21,ALTA,448,35,9,1506.0,None
231,US0215131063,ALTO INGREDIENTS,ALTO,533,26,9,378.0,None
224,US0213691035,ALTAIR ENGINEERING,ALTR,800,35,6,1226.0,None
204,US0198181036,ALLOVIR,ALVR,81,17,5,1509.0,None
178,US0153511094,ALEXION PHARMS. DEAD - DELIST.22/07/21,ALXN,1360,54,8,1509.0,None
233,US00166B1052,ALX ONCOLOGY HOLDINGS,ALXO,57,13,6,171.0,None
234,US02262M3088,ALZAMEND NEURO,ALZN,53,6,4,214.0,None
236,US00163U1060,AMAG PHARMACEUTICALS DEAD - DELIST.17/11/20,AMAG,467,59,10,349.0,None
237,US0226711010,AMALGAMATED FINANCIAL,AMAL,40,10,6,194.0,None
315,US0382221051,APPLIED MATS.,AMAT,1049,66,8,243.0,None
242,KYG037AX1015,AMBARELLA,AMBA,908,23,7,341.0,None
241,US0231398845,AMBAC FINANCIAL GROUP,AMBC,318,14,4,364.0,None
243,US00164V1035,AMC NETWORKS CL.A,AMCX,299,23,9,346.0,None
101,US0079031078,ADVANCED MICRO DEVICES,AMD,1895,64,8,662.0,None
246,US0234361089,AMEDISYS,AMED,853,48,8,1313.0,None
308,US03763A2078,APOLLO MEDICAL HOLDINGS,AMEH,178,18,9,7.0,None
269,US0311621009,AMGEN,AMGN,1672,67,9,1509.0,None
271,US0316521006,AMKOR TECH.,AMKR,648,53,10,222.0,None
278,US03237H1014,AMYLYX PHARMACEUTICALS,AMLX,17,11,3,1004.0,None
255,US0277451086,AMERICAN NAT.BKSH.,AMNB,362,33,4,25.0,None
193,US0193301092,ALLD.MOTION TECHS.,AMOT,452,27,8,1509.0,None
273,US03209R1032,AMPHASTAR PHARMS.,AMPH,533,16,8,279.0,None
274,US03213A1043,AMPLITUDE A,AMPL,72,26,7,351.0,None
261,US0293261055,AMERICAN RIVER BKSH. DEAD - DELIST.09/08/21,AMRB,357,28,9,53.0,None
239,US00181T1079,A-MARK PRECIOUS METALS,AMRK,199,15,8,296.0,None
238,US0231112063,AMARIN ADR 1:1,AMRN,585,22,7,190.0,None
279,US03236M2008,AMYRIS,AMRS,478,53,10,33.0,None
272,US03168L1052,AMNEAL PHARMACEUTICALS A,AMRX,131,28,7,116.0,None
262,US0301112076,AMERICAN SUPERCONDUCTOR,AMSC,479,29,8,235.0,None
265,US03071H1005,AMERISAFE,AMSF,513,33,6,874.0,None
268,US0310941051,AMESITE OPERATING,AMST,28,7,2,242.0,None
248,US0296831094,AMER.SOFTWARE CL.A,AMSWA,856,15,8,1509.0,None
250,US0235761014,AMERANT BANCORP A,AMTB,113,20,7,595.0,None
3610,US87236Y1082,TD AMERITRADE HOLDING DEAD - DELIST.06/10/20,AMTD,1943,73,8,1509.0,None
316,US03824M1099,APPLIED MOLECULAR TRANSPORT,AMTI,38,12,6,45.0,None
111,US00770K2024,AEMETIS,AMTX,101,15,9,1509.0,None
249,US0305061097,AMER.WOODMARK,AMWD,1004,31,9,1509.0,None
240,US0231351067,AMAZON.COM,AMZN,1929,39,7,30.0,None
282,US0327241065,ANAPTYSBIO,ANAB,70,16,8,46.0,None
256,US02772A1097,AMERICAN NATIONAL GROUP,ANAT,43,13,5,39.0,None
284,US0328381043,ANCHOR BANCORP DEAD - DELIST.16/11/18,ANCB,47,14,4,666.0,None
53,US0043371014,ACCESS NATIONAL DEAD - DELIST.01/02/19,ANCX,499,23,6,1509.0,None
285,US0341641035,ANDERSONS,ANDE,1962,55,8,16.0,None
287,US0345691036,ANEBULO PHARMACEUTICALS,ANEB,6,1,2,321.0,None
289,US00183L1026,ANGI A,ANGI,625,16,6,184.0,None
291,US03476J1079,ANGION BIOMEDICA,ANGN,42,8,6,48.0,None
290,US03475V1017,ANGIODYNAMICS,ANGO,842,54,8,926.0,None
293,US0352551081,ANIKA THERAPEUTICS,ANIK,303,31,7,36.0,None
292,US00182C1036,ANI PHARMACEUTICALS,ANIP,462,37,8,687.0,None
294,US03528H1095,ANIXA BIOSCIENCES,ANIX,222,17,8,35.0,None
295,US03589W1027,ANNEXON,ANNX,38,11,5,225.0,None
297,US03662Q1058,ANSYS,ANSS,1359,43,8,14.0,None
302,US03674U3005,ANTHERA PHARMACEUTICALS,ANTH,159,20,8,1280.0,None
3460,CA84841L3083,SPHERE 3D,ANY,68,8,5,1509.0,None
208,BMG6331P1041,ALPHA AND OMEGA SEMICON.,AOSL,423,21,7,1509.0,None
257,US02875D1090,AMERICAN OUTDOOR BRANDS,AOUT,43,8,4,39.0,None
313,US03815U3005,APPLIED DNA SCIENCES,APDN,143,19,7,70.0,None
258,US02913V1035,AMERICAN PUBLIC ED.,APEI,1069,43,9,234.0,None
307,US03767D1081,APOLLO ENDOSURGERY,APEN,160,38,7,1509.0,None
305,US03755M3007,APEX GLOBAL BRANDS DEAD - DELIST.06/04/21,APEX,226,25,9,119.0,None
140,US00851L1035,AGORA ADR 1:4,API,38,12,5,450.0,None
346,US03957U1007,ARCHROCK PARTNERS DEAD - DELIST.27/04/18,APLP,255,23,8,132.0,None
304,US03753U1060,APELLIS PHARMS.,APLS,299,29,8,653.0,None
318,US03828A1016,APPLIED THERAPEUTICS,APLT,96,11,7,224.0,None
306,US0375981091,APOGEE ENTERPRISES,APOG,875,39,8,147.0,None
320,US03831W1080,APPLOVIN A,APP,60,17,6,111.0,None
309,US03783C1009,APPFOLIO CLASS A,APPF,223,21,9,1509.0,None
310,US03783T1034,APPHARVEST,APPH,33,18,4,193.0,None
311,US03782L1017,APPIAN,APPN,454,25,7,271.0,None
1137,US25400W1027,DIGITAL TURBINE,APPS,207,30,9,1509.0,None
324,US03836A1016,APRIA,APR,129,12,6,247.0,None
323,US03836J1025,APREA THERAPEUTICS,APRE,69,20,7,321.0,None
322,US03835C1080,APPTIO CL.A DEAD - DELIST.10/01/19,APTI,187,16,6,1108.0,None
326,US03836N1037,APTINYX,APTX,63,21,6,212.0,None
325,US03835L2079,APTEVO THERAPEUTICS,APVO,71,13,4,199.0,None
331,US03842K2006,AQUABOUNTY TECHS.,AQB,33,11,5,279.0,None
330,US03837J1016,AQUA METALS,AQMS,139,17,8,46.0,None
332,US03843E1047,AQUESTIVE THERAPEUTICS,AQST,100,11,5,237.0,None
336,US03890D1081,ARAVIVE,ARAV,230,29,10,266.0,None
56,US0043971052,ACCURAY,ARAY,648,44,8,1509.0,None
343,US03937C1053,ARCBEST,ARCB,973,44,8,205.0,None
350,US03969T1097,ARCTURUS THERAPEUTICS HOLDINGS,ARCT,28,7,3,224.0,None
340,US00213H1059,ARC GROUP WORLDWIDE,ARCW,115,18,6,36.0,None
361,US0403341045,ARIDIS PHARMACEUTICALS,ARDS,5,4,2,884.0,None
352,US0396971071,ARDELYX,ARDX,313,38,8,1179.0,None
321,US03834A1034,APPROACH RES DEAD - DELIST.31/12/20,AREXQ,400,24,7,249.0,None
357,BMG0464B1072,ARGO GP.INTL.HOLDINGS,ARGO,643,55,9,53.0,None
360,US04035M1027,ARHAUS A,ARHS,5,4,2,1039.0,None
259,US02916P1030,AMERICAN RAILCAR INDS. DEAD - DELIST.07/12/18,ARII,58,9,6,395.0,None
363,US0404501084,ARISZ ACQUISITION,ARIZ,2,2,1,434.0,None
365,US0412421085,ARKO,ARKO,7,5,3,61.0,None
364,US0407121013,ARK RESTAURANTS,ARKR,183,11,8,67.0,None
199,US01877R1086,ALLIANCE RSO.PTNS.L P UT LP.,ARLP,396,25,8,1509.0,None
354,US0400476075,ARENA PHARMS. DEAD - DELIST.14/03/22,ARNA,300,41,8,82.0,None
375,US0427441029,ARROW FINANCIAL,AROW,525,24,9,299.0,None
370,US04269E1073,ARQULE DEAD - DELIST.17/01/20,ARQL,502,19,8,1509.0,None
351,US03969K1088,ARCUTIS BIOTHERAPEUTICS,ARQT,170,16,6,226.0,None
373,GB00BZ04Y379,ARRIS INTERNATIONAL DEAD - DELIST.04/04/19,ARRS,165,22,5,28.0,None
380,US0431132085,ARTESIAN RES.'A',ARTNA,593,15,8,25.0,None
382,US0431681032,ART'S-WAY MANUFACTURING,ARTW,285,19,8,1325.0,None
368,US0426822039,AROTECH DEAD - DELIST.20/12/19,ARTX,216,21,9,154.0,None
383,US04335A1051,ARVINAS,ARVN,121,16,7,209.0,None
376,US04280A1007,ARROWHEAD PHARMS.,ARWR,290,23,8,602.0,None
384,KYG316591083,ARYA SCIENCES ACQUISITION IV A,ARYD,2,2,1,230.0,None
385,KYG316581001,ARYA SCIENCES ACQUISITION V A,ARYE,2,2,1,77.0,None
388,US0436321089,ASCENT CAP.GP.SR.A DEAD - DELIST.31/08/19,ASCMA,325,21,9,242.0,None
398,US0462201098,ASTA FUNDING DEAD - DELIST.30/09/20,ASFI,219,19,9,242.0,None
117,US00810F1066,AERSALE,ASLE,47,13,6,830.0,None
395,US0453961080,ASSEMBLY BIOSCIENCES,ASMB,79,16,7,266.0,None
386,US04351G2003,ASCENA RETAIL GROUP DEAD - DELIST.09/03/21,ASNAQ,322,33,6,50.0,None
47,US00402L1070,ACADEMY SPORTS AND OUTDOORS,ASO,85,19,6,798.0,None
229,LU0445408270,ALTISOURCE PRTF.SLTN.,ASPS,377,23,9,388.0,None
392,US04530L2034,ASPEN GROUP,ASPU,212,23,8,150.0,None
396,US04546C2052,ASSERTIO HOLDINGS,ASRT,59,15,5,38.0,None
266,US03074A1025,AMERISERV FINL.,ASRV,1207,28,6,169.0,None
405,US0464842006,ASTROTECH,ASTC,96,21,7,240.0,None
399,US0462241011,ASTEC INDUSTRIES,ASTE,1131,65,10,7.0,None
400,US04634X1037,ASTRA SPACE A,ASTR,26,10,3,232.0,None
397,US00217D1000,AST SPACEMOBILE A,ASTS,15,11,3,1097.0,None
406,US04649U1025,ASURE SOFTWARE,ASUR,162,33,8,204.0,None
407,US00215L1044,ASV HOLDINGS DEAD - DELIST.12/09/19,ASV,51,11,5,213.0,None
276,US0323325045,AMTECH SYS.,ASYS,195,18,6,16.0,None
409,NL0015000DX5,ATAI LIFE SCIENCES N V,ATAI,9,9,1,1458.0,None
235,US02364V1070,AM.1ST.MFM.INVRS. L P BENL.UNT.CERTS.,ATAX,468,25,5,433.0,None
428,US0494301015,ATLAS TECHNICAL CONSULTANTS A,ATCX,65,23,6,236.0,None
216,US02081G2012,ALPHATEC HOLDINGS,ATEC,400,66,9,434.0,None
412,US02156U1016,ATERIAN,ATER,123,16,6,251.0,None
300,US03676C1009,ANTERIX,ATEX,336,30,7,50.0,None
416,US04746L1044,ATHIRA PHARMA,ATHA,25,8,4,804.0,None
413,US04685W1036,ATHENAHEALTH DEAD - DELIST.12/02/19,ATHN,1427,44,9,259.0,None
415,US04744L1061,ATHERSYS,ATHX,306,15,7,400.0,None
425,US04914Y1029,ATLANTICUS HOLDINGS,ATLC,209,18,7,120.0,None
267,US0310011004,AMES NAT.,ATLO,484,33,5,174.0,None
4,US68236V1044,180 LIFE SCIENCES,ATNF,44,15,4,242.0,None
431,US00215F1075,ATN INTERNATIONAL,ATNI,529,28,8,252.0,None
414,US04685N1037,ATHENEX,ATNX,174,18,5,140.0,None
432,US04965B1008,ATOMERA,ATOM,148,10,6,684.0,None
433,US04962H5063,ATOSSA THERAPEUTICS,ATOS,22,7,7,300.0,None
410,US0465131078,ATARA BIOTHERAPEUTICS,ATRA,535,28,8,2.0,None
435,US04963C2098,ATRICURE,ATRC,732,40,9,754.0,None
436,US0499041053,ATRION,ATRI,233,9,7,171.0,None
403,US0464331083,ASTRONICS,ATRO,471,20,8,218.0,None
298,US0366421065,ANTARES PHARMA,ATRS,410,26,9,212.0,None
151,US00922R1059,AIR TRANSPORT SVS.GP.,ATSG,729,51,9,1509.0,None
438,IL0010828825,ATTUNITY DEAD - DELIST.07/05/19,ATTU,35,1,2,115.0,None
72,US00507V1098,ACTIVISION BLIZZARD,ATVI,892,54,8,1509.0,None
460,US05360L2051,AVENUE THERAPEUTICS,ATXI,44,11,4,255.0,None
402,US04635X1028,ASTRIA THERAPEUTICS,ATXS,17,11,2,51.0,None
424,US04911A1079,ATLANTIC UNION BANKSHARES,AUB,1501,59,9,54.0,None
440,US0504731078,AUBURN NAT.BANCORP.,AUBN,683,23,3,112.0,None
444,US05105P1075,AUGMEDIX,AUGX,16,10,2,66.0,None
446,CA05156V1022,AURINIA PHARMACEUTICALS,AUPH,62,13,5,1509.0,None
448,US0517741072,AURORA INNOVATION A,AUR,12,10,4,265.0,None
445,US05153U1079,AURA BIOSCIENCES,AURA,11,8,3,56.0,None
455,US05335B1008,AUTOWEB,AUTO,236,47,7,56.0,None
441,US05072K1079,AUDDIA,AUUD,10,4,3,234.0,None
319,US03828V1052,APPLIED UV,AUVI,4,1,2,207.0,None
459,US05356F1057,AVEANNA HEALTHCARE HOLDINGS,AVAH,19,8,2,297.0,None
116,US0080731088,AEROVIRONMENT,AVAV,583,31,7,1509.0,None
263,US0303821054,AMERICAN VIRTUAL CLOUD TECHNOLOGIES,AVCT,30,13,6,30.0,None
456,US05337M1045,AVADEL PHARMS.SPN.ADR 1:1,AVDL,163,30,7,265.0,None
468,US05368X1028,AVIDXCHANGE HOLDINGS,AVDX,27,11,6,265.0,None
461,US0535883070,AVEO PHARMACEUTICALS,AVEO,400,36,8,1509.0,None
655,US11135F1012,BROADCOM,AVGO,346,20,7,960.0,None
469,US0537348858,AVINGER,AVGR,193,14,7,1509.0,None
466,US05367P1003,AVID TECHNOLOGY,AVID,1026,68,9,306.0,None
411,US04683R1068,ATEA PHARMACEUTICALS,AVIR,13,9,2,205.0,None
464,US05366Y2019,AVIAT NETWORKS,AVNW,381,50,8,244.0,None
2480,US60510V1089,MISSION PRODUCE (NAS),AVO,56,15,7,1509.0,None
462,US0536041041,AVEPOINT A,AVPT,28,11,4,1112.0,None
472,US05455M1009,AVROBIO,AVRO,19,12,5,56.0,None
115,US0080641071,AEROVATE THERAPEUTICS,AVTE,12,6,2,1509.0,None
457,US05338F1084,AVALO THERAPEUTICS,AVTX,123,16,7,265.0,None
283,US0327973006,ANAVEX LIFE SCIS.,AVXL,58,6,5,52.0,None
463,US05366U1007,AVEXIS DEAD - DELIST.16/05/18,AVXS,70,17,6,169.0,None
394,US04537Y1091,ASPIRA WOMENS HEALTH,AWH,195,33,8,253.0,None
473,US05453N1000,AWARE,AWRE,373,25,8,257.0,None
480,US05465C1009,AXOS FINANCIAL,AX,957,32,9,1212.0,None
41,US0038303048,ABRAXAS PETROLEUM,AXAS,483,29,8,1509.0,None
51,US00430H1023,ACCELERATE DIAGNOSTICS,AXDX,257,21,7,1053.0,None
476,US05463X1063,AXOGEN,AXGN,350,29,8,219.0,None
475,US05454B1052,AXCELLA HEALTH,AXLA,36,10,6,1260.0,None
478,US05465P1012,AXONICS,AXNX,213,29,7,416.0,None
477,US05464C1018,AXON ENTERPRISE,AXON,632,28,9,232.0,None
481,US05464T1043,AXSOME THERAPEUTICS,AXSM,26,7,4,180.0,None
482,US00246W1036,AXT,AXTI,323,16,7,180.0,None
483,US05465V1089,AYALA PHARMACEUTICALS,AYLA,18,7,6,180.0,None
484,US0547481087,AYRO,AYRO,175,22,8,180.0,None
485,US0547548745,AYTU BIOPHARMA,AYTU,71,16,7,266.0,None
31,CA00249W1005,A2Z SMART (NAS) TECHNOLOGIES,AZ,12,5,3,317.0,None
486,US1143401024,AZENTA,AZTA,797,54,8,319.0,None
487,US05479K1060,AZIYO BIOLOGICS A,AZYO,15,6,6,128.0,None
500,US05988J1034,BANDWIDTH A,BAND,516,19,9,6.0,None
497,US05945F1030,BANCFIRST,BANF,713,57,9,31.0,None
511,US06652V2088,BANNER,BANR,1856,57,9,240.0,None
1014,US22207T1016,COUCHBASE,BASE,18,12,3,526.0,None
531,US0758961009,BED BATH & BEYOND,BBBY,802,40,7,117.0,None
974,US2067041085,CONCRETE PUMPING HOLDINGS,BBCP,42,17,6,1509.0,None
529,US0740141017,BEASLEY BROADCAST GP.'A',BBGI,376,26,7,60.0,None
641,US10802T1051,BRICKELL BIOTECH,BBI,351,28,7,243.0,None
3904,US9273301005,VINCO VENTURES,BBIG,26,14,3,1509.0,None
642,US10806X1028,BRIDGEBIO PHARMA,BBIO,167,19,8,1509.0,None
595,US0918261076,BLACK BOX DEAD - DELIST.08/01/19,BBOX,253,23,9,203.0,None
523,US05551A1097,BBQ HOLDINGS,BBQ,244,31,8,258.0,None
638,US10567B1098,BRAVO BRIO RSTR.GP. DEAD - DELIST.25/05/18,BBRG,167,21,7,1509.0,None
517,US0684631080,BARRETT BUS.SVS.,BBSI,480,23,9,410.0,None
559,US09077B1044,BIOATLA,BCAB,50,9,7,808.0,None
524,US0552981039,BCB BANCORP,BCBP,464,33,5,214.0,None
434,US04965G1094,ATRECA A,BCEL,98,14,7,66.0,None
636,US10501E2019,BRAINSTORM CELL THERP.,BCLI,138,25,9,1509.0,None
605,US0952291005,BLUCORA,BCOR,882,79,9,1509.0,None
650,US10921T1016,BRIGHTCOVE,BCOV,275,29,8,154.0,None
6,US28253R1059,1895 BANCORP OF WISCONSIN,BCOW,2,2,2,1509.0,None
495,US0576652004,BALCHEM,BCPC,655,30,8,194.0,None
562,US09058V1035,BIOCRYST PHARMS.,BCRX,569,48,7,1496.0,None
499,US05970V1061,BANCORP 34,BCTF,38,9,3,113.0,None
552,US0887861088,BICYCLE THERAPEUTICS ADR 1:1,BCYC,110,23,7,1509.0,None
563,US09060J1060,BIODELIVERY SCIENCES INTERNATIONAL,BDSI,482,38,8,1509.0,None
564,US09075X1081,BIODESIX,BDSX,36,9,3,1509.0,None
596,US09203E1055,BLACK DIAMOND THERAPEUTICS,BDTX,114,14,6,1098.0,None
527,US07373V1052,BEAM THERAPEUTICS,BEAM,45,10,6,36.0,None
526,US0736851090,BEACON ROOFING SUPPLY,BECN,346,34,9,182.0,None
678,US12122L1017,BURGERFI INTERNATIONAL,BFI,43,13,6,794.0,None
509,US06643P1049,BANKFINANCIAL,BFIN,175,24,8,194.0,None
681,US12326C1053,BUSINESS FIRST BANCSHARES,BFST,189,34,7,636.0,None
540,US08182C1062,BENEFYTT TECHNOLOGIES A DEAD - DELIST.24/08/20,BFYT,300,26,9,1509.0,None
551,US05541T1016,BGC PARTNERS CL.A,BGCP,402,26,9,74.0,None
553,US08915P1012,BIG 5 SPTG.GOODS,BGFV,931,29,8,1509.0,None
532,US07725L1026,BEIGENE ADS 1:13,BGNE,309,22,9,1319.0,None
545,US0846561076,BERKSHIRE GREY A,BGRY,8,8,2,1509.0,None
609,US0955731015,BLUE HILLS BANCORP DEAD - DELIST.01/04/19,BHBK,137,21,7,1509.0,None
651,US10922N1037,BRIGHTHOUSE FINANCIAL,BHF,128,18,6,1509.0,None
555,US08975P1084,BIGCOMMERCE HOLDINGS SERIES 1,BIGC,270,23,8,1509.0,None
566,US09062X1037,BIOGEN,BIIB,1891,72,7,1171.0,None
558,US05552Q2021,BIMI INTERNATIONAL MEDICAL,BIMI,12,3,2,1509.0,None
560,US09072V5012,BIOCEPT,BIOC,57,13,7,1369.0,None
568,US0909112072,BIOLASE,BIOL,156,28,8,1509.0,None
192,US01675A1097,ALLBIRDS A,BIRD,7,4,5,1509.0,None
587,US09075E1001,BIOVERATIV DEAD - DELIST.09/03/18,BIVV,60,12,7,715.0,None
617,US0956331039,BLUEJAY DIAGNOSTICS,BJDX,1,1,1,596.0,None
593,US09180C1062,BJ'S RESTAURANTS,BJRI,1061,46,10,165.0,None
618,US09625U1097,BLUEKNIGHT ENERGY PTNS. UNIT,BKEP,283,30,7,1509.0,None
501,US0637501034,BANK MUT. DEAD - DELIST.02/02/18,BKMU,334,29,7,1509.0,None
629,US09857L1089,BOOKING HOLDINGS,BKNG,997,39,8,1430.0,None
505,US0650661020,BANK OF SOUTH CAROLINA,BKSC,884,29,6,287.0,None
567,US09060C4087,BIO-KEY INTL.,BKYI,250,18,3,1467.0,None
599,US09239B1098,BLACKLINE,BL,442,21,7,220.0,None
